scenario_name,target_airspeed_mps,trim_altitude_m,altitude_step_m,airspeed_step_mps,heading_step_deg,sim_end_time_s,final_altitude_command_m,final_airspeed_command_mps,final_heading_command_deg,final_x_m,final_y_m,final_altitude_m,final_airspeed_mps,final_heading_deg,final_roll_deg,final_pitch_deg,final_altitude_error_m,final_airspeed_error_mps,final_heading_error_deg,final_roll_error_deg,final_pitch_error_deg,max_abs_altitude_error_after_command_m,max_abs_airspeed_error_after_command_mps,max_abs_heading_error_after_command_deg,max_abs_roll_error_after_command_deg,max_abs_pitch_error_after_command_deg,altitude_settling_time_s,airspeed_settling_time_s,heading_settling_time_s,max_abs_roll_deg,max_abs_pitch_deg,max_abs_heading_deg,max_abs_alpha_deg,max_abs_beta_deg,max_abs_p_deg_s,max_abs_q_deg_s,max_abs_r_deg_s,max_abs_elevator_deg,max_abs_aileron_deg,max_abs_rudder_deg,max_throttle,min_throttle
closed_loop_altitude_step,25.0,100.0,20.0,0.0,0.0,60.0,120.0,25.0,0.0,1472.9138780828166,0.0,119.8509689318349,24.97598213902095,0.0,0.0,5.114192004611429,0.14903106816510103,0.024017860979050454,0.0,0.0,0.008363928437597467,19.99999873947941,1.7473654844237387,0.0,0.0,7.4482239491496465,33.61287095698566,20.48849616538846,0.0016672224074687492,0.0,11.226351853235885,0.0,7.652600917397211,0.0,0.0,12.076775674425845,0.0,15.704665452943763,0.0,0.0,0.2677951247593493,0.13674271341573702
closed_loop_heading_step,25.0,100.0,0.0,0.0,20.0,60.0,100.0,25.0,20.0,1433.6818454731795,404.90106862805834,99.99788114399514,24.999658180618695,19.995743376967702,0.0018531228654854936,5.067723658035431,0.0021188560048557292,0.000341819381304731,0.004256623032301352,-0.00036330480418002043,0.0001188518614640024,0.13953269660919432,0.02655121099852309,19.999832749830524,6.999454403708649,0.0995313917970236,0.0016672224074687492,0.0016672224074687492,16.027009003000998,5.4178539277257665,5.09422677358711,19.995743376967702,5.093837118766748,0.20624420866050863,5.291110224045632,0.19659309732198746,2.1385002421587362,6.556238459935888,5.4486742029457504,0.16890782597507345,0.13735364349225443,0.13475137260267966
closed_loop_altitude_heading_step,25.0,100.0,20.0,0.0,20.0,70.0,120.0,25.0,20.0,1641.26527865988,487.95284763877754,119.93805318875596,24.990010450807272,19.999330099560922,0.0002917300736062411,5.086648417858975,0.061946811244041555,0.009989549192727765,0.0006699004390743224,-5.726491993022824e-05,0.003475372696587493,19.99985581860919,1.7192715358633315,19.984834039432677,6.951977335048813,7.422317224391481,33.76958986328776,20.65188396132044,14.933311103701232,5.521587142071116,11.166005118709297,19.999330099560922,7.655314723064004,0.19782651480117078,5.2779969134304965,12.087545113294498,2.1437529359527816,14.425445471849384,2.5077822474898688,0.17271762346803218,0.26568807861731875,0.1367427134158055
closed_loop_airspeed_step,25.0,100.0,0.0,3.0,0.0,60.0,100.0,28.0,0.0,1630.1610127863808,0.0,107.6200996995465,27.681281089013694,0.0,0.0,3.3043329393019145,-7.6200996995465005,0.31871891098630556,0.0,0.0,-1.0751766288410896,7.6200996995465005,2.998599129653133,0.0,0.0,1.0751766288410896,,21.148716238746246,0.0016672224074687492,0.0,5.3299546460114335,0.0,5.067053517617894,0.0,0.0,0.16486274018387495,0.0,6.530111299032189,0.0,0.0,0.36163764815155386,0.13674271341573702
closed_loop_large_combined_step,25.0,100.0,40.0,3.0,35.0,90.0,140.0,28.0,35.0,2038.642929784339,1212.8783911313026,147.63706446659126,27.684589179289176,34.999807396485316,7.998353078796086e-05,3.29876307960241,-7.637064466591255,0.3154108207108237,0.00019260351467397535,-1.25723006520695e-05,-1.0759248312301515,39.99989873107346,4.749823634052639,34.988013269507654,12.211603630361665,11.982628908151495,,38.09436478826276,18.707902634211404,9.886802066057195,16.334518516479754,34.999807396485316,9.059900163213154,0.33565993236210134,9.253442868493314,19.554075153326345,3.7593072879430713,20.045854582646186,5.8348100451742315,0.29617843765487795,0.4929794859815168,0.13674271341586652
