scenario_name,target_airspeed_mps,trim_altitude_m,altitude_step_m,gust_wind_x_mps,gust_wind_z_mps,use_smooth_gust,pitch_kp,pitch_ki,pitch_kd,altitude_kh_rad_per_m,airspeed_kv,max_altitude_error_after_command_m,final_altitude_error_m,altitude_settling_time_s,max_airspeed_error_after_command_mps,final_airspeed_error_mps,airspeed_settling_time_s,max_pitch_error_after_command_deg,final_pitch_error_deg,max_elevator_command_deg,max_elevator_actual_deg,max_throttle_command,max_throttle_actual,max_pitch_integral_deg_s,max_altitude_error_during_gust_m,max_airspeed_error_during_gust_mps,max_altitude_error_after_gust_m,max_airspeed_error_after_gust_mps,gain_set_name,score
gain_sweep_default,25.0,100.0,20.0,0.0,2.0,True,1.0,0.12,0.35,0.004363323129985824,0.08,19.999995220967833,-0.10863936960207354,31.132044014671557,1.3503285716084648,-0.013341257155989439,26.533844614871622,4.9991349581819415,0.0027646948596373663,11.491587044375793,9.579272215230167,0.24476899915624606,0.2436045441803144,3.8878816268500227,4.67404745148427,0.5665933688484195,1.5763978443953874,0.40876505195753765,default,48.73274436426833
gain_sweep_more_pitch_damping,25.0,100.0,20.0,0.0,2.0,True,1.0,0.12,0.6,0.004363323129985824,0.08,19.999995223376118,-0.1002865171075058,31.388796265421803,1.3787708366320324,-0.012601958860717133,26.580526842280758,4.999135405696038,0.0030243212961126582,11.456919671947261,9.218148278746176,0.24704438035813145,0.2459260977464054,3.9484349729570933,4.622289328258489,0.5670419688043324,1.6212270811556522,0.3979549668243827,more_pitch_damping,48.94125077136034
gain_sweep_lower_altitude_gain,25.0,100.0,20.0,0.0,2.0,True,1.0,0.12,0.35,0.0021816615649929115,0.08,19.999997610920616,0.5230439117633523,50.48182727575858,0.7408808417737909,0.03181440950046266,28.261087029009666,2.4995678386367755,-0.010294274230238789,9.010851459247474,8.054714748962649,0.19601318076947213,0.19567306139371263,3.240122413019735,9.661145197286686,0.506851298289611,3.165007816664371,0.5264350807741955,lower_altitude_gain,50.36259740928206
gain_sweep_gentler_integral,25.0,100.0,20.0,0.0,2.0,True,1.0,0.06,0.35,0.004363323129985824,0.08,19.99999522236243,-0.2675137247809971,28.91463821273758,1.3134275672138145,-0.018082421385042124,26.6972324108036,4.999135357883198,-0.02297027688234687,11.486109590489418,9.562693437240615,0.241816918804674,0.24069652491485832,6.194180112123394,5.001428582325062,0.567108365489311,1.307960156937071,0.417557038870914,gentler_integral,47.91561586218288
gain_sweep_stronger_pitch_response,25.0,100.0,20.0,0.0,2.0,True,1.5,0.12,0.5,0.004363323129985824,0.08,19.999993998307843,-0.1332048080014374,28.89129709903301,1.3567218615671237,-0.012773521040962521,26.1837279093031,4.998913651856101,-0.0037468904818716555,13.950808935239673,10.677799743609356,0.24528046235293877,0.24418170269150416,3.3477977725850536,4.7114457971955375,0.5504850078101207,1.388721644700297,0.365323142099804,stronger_pitch_response,48.099749920697974
gain_sweep_stronger_airspeed_hold,25.0,100.0,20.0,0.0,2.0,True,1.0,0.12,0.35,0.004363323129985824,0.15,19.999995222369293,-0.05351869637740947,35.940313437812605,1.002189693401938,-0.004568417184525941,20.231743914638212,4.999135210763677,0.0029363437429730578,11.491595523433718,9.579269964105485,0.28707116743785954,0.28425206326005176,2.7556952164049573,3.3257496772294957,0.25478308213432044,2.503989708635757,0.22991472644553568,stronger_airspeed_hold,46.75541133409591
